# sensor 0 OK
# sensor 1 OK
# sensor 2 OK
# sensor 3 OK
# sensor 4 OK
# sensor 5 OK
# sensor 0 = onboard LSM6DS3, 1..5 = finger MPU-6050
# units: accel g, gyro deg/s
millis,sensor_id,ax,ay,az,gx,gy,gz
14381,0,0.8735,0.1481,0.6716,-37.69,101.89,5.04
14381,1,0.4341,-0.8469,-0.0962,22.38,42.03,-111.34
14381,2,0.5703,-0.8682,-0.0657,33.97,42.17,-112.24
14381,3,0.3591,-0.8279,-0.0525,29.56,40.66,-116.50
14381,4,0.4690,-0.8496,-0.0195,38.98,39.74,-117.85
14381,5,0.8223,-0.6785,-0.1865,41.22,33.31,-118.32
14392,0,0.8630,0.1588,0.6761,-39.15,122.78,4.41
14392,1,0.4866,-0.8271,-0.0867,24.14,42.23,-128.92
14392,2,0.5972,-0.8518,-0.0562,37.16,42.21,-129.18
14392,3,0.4331,-0.7913,-0.0293,32.47,39.19,-133.53
14392,4,0.5134,-0.8206,0.0042,42.87,37.92,-133.76
14392,5,0.8494,-0.6643,-0.1616,44.14,31.51,-134.11
14403,0,0.8488,0.1497,0.6870,-36.75,135.10,3.78
14403,1,0.5168,-0.8047,-0.0696,25.19,37.86,-143.88
14403,2,0.6118,-0.8342,-0.0530,39.36,37.21,-143.82
14403,3,0.4780,-0.7671,-0.0088,34.15,33.36,-147.79
14403,4,0.5520,-0.8086,0.0127,45.56,31.60,-147.47
14403,5,0.8743,-0.6472,-0.1812,46.15,25.79,-147.92
14414,0,0.8402,0.1742,0.6887,-31.27,149.33,2.00
14414,1,0.5508,-0.7891,-0.0667,25.10,32.85,-157.07
14414,2,0.6392,-0.8181,-0.0505,40.44,32.55,-156.44
14414,3,0.5264,-0.7559,0.0081,34.93,28.53,-160.27
14414,4,0.5867,-0.8030,0.0256,46.63,26.67,-159.53
14414,5,0.9033,-0.6482,-0.1594,46.70,20.99,-159.94
14424,0,0.8403,0.1702,0.7064,-26.00,158.83,-0.46
14424,1,0.5891,-0.7722,-0.0669,24.12,27.53,-167.45
14424,2,0.6589,-0.8103,-0.0449,40.41,26.87,-166.50
14424,3,0.5989,-0.7314,0.0090,34.60,22.56,-169.59
14424,4,0.6375,-0.7712,0.0247,46.98,20.41,-168.44
14424,5,0.9194,-0.6243,-0.1655,46.87,15.08,-168.60
14435,0,0.8278,0.1786,0.6931,-19.18,166.91,-2.08
14435,1,0.6350,-0.7485,-0.0842,23.42,22.02,-173.53
14435,2,0.6807,-0.7920,-0.0610,40.08,21.83,-172.38
14435,3,0.6550,-0.7112,-0.0032,34.23,17.39,-174.63
14435,4,0.6841,-0.7612,0.0269,46.81,15.56,-173.24
14435,5,0.9478,-0.6150,-0.1731,46.26,11.11,-173.33
14446,0,0.8159,0.1871,0.7131,-15.72,171.10,-3.95
14446,1,0.6938,-0.7358,-0.0662,21.80,18.15,-176.84
14446,2,0.7241,-0.7808,-0.0364,39.02,18.21,-175.56
14446,3,0.7212,-0.6929,0.0281,32.73,13.60,-177.47
14446,4,0.7297,-0.7429,0.0496,45.59,11.57,-175.71
14446,5,0.9985,-0.5935,-0.1326,44.84,6.58,-175.89
14457,0,0.8024,0.1715,0.7514,-10.87,172.30,-5.43
14457,1,0.7432,-0.7131,-0.0669,20.14,14.21,-178.31
14457,2,0.7646,-0.7603,-0.0383,37.33,14.81,-177.05
14457,3,0.7500,-0.6724,0.0137,31.27,11.13,-178.43
14457,4,0.7588,-0.7253,0.0400,43.82,9.37,-176.61
14457,5,1.0017,-0.5757,-0.1660,43.10,5.18,-176.44
14467,0,0.7832,0.1913,0.7462,-9.90,172.36,-7.58
14467,1,0.7622,-0.6985,-0.0752,18.09,12.93,-178.15
14467,2,0.7817,-0.7451,-0.0583,35.07,13.63,-177.04
14467,3,0.7856,-0.6592,-0.0012,28.84,9.48,-178.32
14467,4,0.7805,-0.7131,0.0178,41.59,8.26,-176.92
14467,5,1.0342,-0.5549,-0.1819,40.72,4.32,-176.40
14478,0,0.7682,0.2179,0.7734,-8.98,171.85,-9.73
14478,1,0.7905,-0.6682,-0.0923,15.80,13.25,-177.83
14478,2,0.8020,-0.7151,-0.0557,32.85,13.59,-176.99
14478,3,0.8127,-0.6252,-0.0037,26.93,9.24,-178.11
14478,4,0.8000,-0.6689,0.0256,39.62,7.95,-176.53
14478,5,1.0415,-0.5222,-0.1699,38.55,4.02,-176.20
14489,0,0.7290,0.2096,0.7776,-8.75,171.08,-11.67
14489,1,0.7954,-0.6382,-0.0784,13.89,12.93,-177.36
14489,2,0.8066,-0.6841,-0.0481,30.87,13.33,-176.52
14489,3,0.8042,-0.6013,0.0149,24.64,9.19,-178.18
14489,4,0.8059,-0.6477,0.0393,37.11,8.06,-176.79
14489,5,1.0537,-0.4983,-0.1611,36.56,4.17,-176.72
14500,0,0.7060,0.2109,0.7973,-8.84,170.90,-14.58
14500,1,0.8049,-0.6125,-0.0676,11.04,14.05,-177.98
14500,2,0.8220,-0.6555,-0.0388,27.79,14.60,-177.45
14500,3,0.8103,-0.5757,0.0327,21.63,10.38,-178.87
14500,4,0.8132,-0.6174,0.0496,34.18,9.13,-177.82
14500,5,1.0605,-0.4802,-0.1619,33.22,5.19,-177.45
14510,0,0.6784,0.2078,0.8001,-9.77,170.85,-17.27
14510,1,0.8044,-0.5972,-0.0703,8.26,14.47,-178.02
14510,2,0.8101,-0.6436,-0.0393,25.51,14.95,-177.76
14510,3,0.8147,-0.5579,0.0164,19.36,10.37,-179.04
14510,4,0.8013,-0.6042,0.0459,31.92,8.81,-178.03
14510,5,1.0481,-0.4648,-0.1521,31.24,4.60,-177.80
14521,0,0.6628,0.1974,0.7915,-9.20,170.90,-19.46
14521,1,0.7729,-0.5769,-0.0701,6.46,13.16,-178.95
14521,2,0.7988,-0.6226,-0.0413,23.73,13.80,-179.47
14521,3,0.7634,-0.5435,0.0144,17.48,8.85,-180.85
14521,4,0.7715,-0.5913,0.0322,30.03,7.54,-180.24
14521,5,1.0432,-0.4441,-0.1697,29.18,3.40,-180.52
14532,0,0.6448,0.2133,0.7982,-7.51,173.06,-22.12
14532,1,0.7495,-0.5525,-0.0654,2.81,11.47,-183.28
14532,2,0.8035,-0.6016,-0.0549,20.50,11.86,-184.31
14532,3,0.7258,-0.5132,0.0273,13.56,6.82,-186.24
14532,4,0.7568,-0.5691,0.0369,26.53,5.36,-186.58
14532,5,1.0549,-0.4231,-0.1780,24.79,1.73,-186.99
14541,0,0.6133,0.2528,0.8281,-6.04,179.27,-28.98
14541,1,0.7520,-0.5251,-0.0684,-3.08,10.06,-191.31
14541,2,0.8323,-0.5703,-0.0564,15.18,10.70,-193.56
14541,3,0.7009,-0.4917,0.0327,8.15,5.02,-195.71
14541,4,0.7622,-0.5464,0.0359,21.80,3.69,-196.95
14541,5,1.0686,-0.4084,-0.1799,19.92,0.55,-197.92
14552,0,0.5980,0.2616,0.8682,-4.22,187.41,-35.65
14552,1,0.7402,-0.5012,-0.0723,-9.01,9.01,-202.90
14552,2,0.8235,-0.5566,-0.0562,10.64,9.65,-205.76
14552,3,0.6760,-0.4714,0.0249,3.40,3.83,-208.09
14552,4,0.7368,-0.5249,0.0293,17.74,2.08,-209.57
14552,5,1.0537,-0.3911,-0.1682,15.76,-0.81,-210.53
14563,0,0.5873,0.2410,0.8578,-2.99,199.40,-43.19
14563,1,0.7236,-0.4729,-0.0789,-13.42,8.79,-214.85
14563,2,0.8047,-0.5317,-0.0518,7.47,9.76,-217.82
14563,3,0.6682,-0.4236,0.0027,0.06,3.74,-220.35
14563,4,0.7312,-0.4854,0.0146,15.77,2.41,-221.51
14563,5,1.0500,-0.3423,-0.1694,13.45,0.11,-221.79
14574,0,0.5589,0.2141,0.8510,-3.43,207.87,-47.44
14574,1,0.7808,-0.4272,-0.0632,-16.00,8.35,-224.21
14574,2,0.8533,-0.4851,-0.0205,6.21,8.87,-226.98
14574,3,0.7969,-0.3584,0.0254,-1.24,1.86,-228.58
14574,4,0.8372,-0.4204,0.0591,15.04,-0.20,-229.18
14574,5,1.1282,-0.2976,-0.1218,12.11,-2.66,-229.21
14584,0,0.5141,0.1918,0.8929,0.02,214.25,-50.52
14584,1,0.9045,-0.3779,-0.0452,-17.94,4.84,-228.17
14584,2,0.9250,-0.4421,-0.0020,4.40,5.40,-230.03
14584,3,0.9407,-0.3074,0.0496,-3.16,-1.56,-230.67
14584,4,0.9419,-0.3745,0.0818,12.82,-3.30,-230.50
14584,5,1.1858,-0.2419,-0.1172,10.17,-5.08,-229.69
14595,0,0.4734,0.1979,0.9067,2.29,213.41,-53.10
14595,1,0.9949,-0.3149,-0.0488,-20.46,4.02,-224.21
14595,2,0.9583,-0.3774,0.0015,1.33,5.83,-225.36
14595,3,1.0437,-0.2427,0.0493,-6.09,-0.55,-224.96
14595,4,0.9941,-0.2957,0.0862,9.44,-1.69,-224.18
14595,5,1.1895,-0.1707,-0.1111,6.73,-3.48,-222.75
14605,0,0.3944,0.1829,0.8862,-0.12,204.66,-53.97
14605,1,1.0200,-0.2373,-0.0215,-22.87,6.31,-214.35
14605,2,0.9697,-0.2874,0.0273,-1.92,7.60,-215.80
14605,3,1.0789,-0.1580,0.0720,-9.39,1.48,-215.04
14605,4,1.0149,-0.2224,0.1001,5.34,0.66,-214.23
14605,5,1.2024,-0.0764,-0.0911,3.22,-1.33,-212.41
14616,0,0.3115,0.1792,0.8944,-1.89,195.42,-55.53
14616,1,1.0083,-0.1526,-0.0134,-25.76,8.12,-204.60
14616,2,0.9810,-0.2058,0.0205,-6.00,9.36,-206.79
14616,3,1.0520,-0.0823,0.0708,-13.57,3.88,-206.50
14616,4,1.0110,-0.1399,0.0803,0.58,2.99,-206.73
14616,5,1.2341,-0.0007,-0.1282,-1.16,0.81,-205.22
14626,0,0.2091,0.2297,0.9389,-4.78,187.18,-57.80
14626,1,1.0127,-0.0825,-0.0425,-29.13,9.98,-199.62
14626,2,1.0322,-0.1394,0.0027,-9.57,11.24,-202.96
14626,3,1.0190,-0.0249,0.0310,-16.50,5.15,-203.40
14626,4,1.0210,-0.0872,0.0667,-1.94,4.32,-204.61
14626,5,1.2900,0.0508,-0.1184,-3.44,2.18,-203.86
14637,0,0.1614,0.2164,1.0590,-5.78,186.53,-59.26
14637,1,1.0642,-0.0715,-0.0833,-28.78,13.21,-203.01
14637,2,1.1243,-0.1370,0.0210,-7.71,14.95,-206.95
14637,3,1.0396,-0.0056,-0.0552,-13.98,9.50,-208.17
14637,4,1.0830,-0.0623,0.0291,1.91,8.67,-209.82
14637,5,1.3730,0.0728,-0.0901,1.73,6.24,-209.34
14647,0,0.1557,0.1599,1.1597,-9.89,193.83,-54.35
14647,1,1.0974,-0.0774,-0.1091,-19.30,14.79,-209.48
14647,2,1.1416,-0.1335,0.0542,4.08,15.47,-212.37
14647,3,1.1038,0.0381,-0.1338,-1.05,9.01,-213.42
14647,4,1.1274,-0.0173,0.0061,16.40,7.44,-213.54
14647,5,1.3877,0.1130,-0.0698,16.49,5.02,-212.84
14659,0,0.1333,0.0992,1.1464,-8.54,200.57,-37.87
14659,1,1.1313,-0.0417,-0.1458,-1.24,13.08,-210.96
14659,2,1.1167,-0.0957,0.0515,22.06,13.98,-210.63
14659,3,1.1768,0.0867,-0.1570,17.28,8.43,-211.01
14659,4,1.1387,0.0259,-0.0049,34.44,7.62,-209.11
14659,5,1.3220,0.1626,-0.0759,34.58,5.34,-207.31
14668,0,0.1026,0.0698,1.0289,-10.29,198.70,-21.12
14668,1,1.1248,0.0056,-0.1094,15.53,18.15,-202.76
14668,2,1.0630,-0.0469,0.0474,36.92,19.56,-199.82
14668,3,1.1814,0.1169,-0.0842,31.80,15.86,-199.74
14668,4,1.0916,0.0630,0.0396,47.44,15.83,-196.14
14668,5,1.2585,0.1995,-0.0535,47.27,13.34,-194.40
14679,0,0.0428,0.0723,0.9588,-22.12,188.04,-5.46
14679,1,1.0969,0.0623,-0.0630,25.71,24.55,-189.48
14679,2,1.0164,0.0159,0.0371,44.81,25.39,-185.73
14679,3,1.1570,0.1533,-0.0166,38.87,21.91,-185.56
14679,4,1.0662,0.0962,0.0430,52.78,21.33,-181.48
14679,5,1.2180,0.2368,-0.1172,52.05,18.06,-179.65
14690,0,-0.0044,0.1649,0.8758,-23.34,177.03,2.28
14690,1,1.0488,0.0825,-0.0691,29.21,28.63,-174.98
14690,2,0.9800,0.0359,0.0090,46.37,28.72,-170.73
14690,3,1.1350,0.1338,0.0188,40.18,24.70,-171.07
14690,4,1.0579,0.0798,0.0620,52.67,23.18,-167.19
14690,5,1.2271,0.2224,-0.1160,52.11,18.06,-165.28
14702,0,-0.0084,0.1913,0.8789,-22.52,162.66,4.60
14702,1,1.0205,0.0679,-0.0461,28.98,24.08,-162.58
14702,2,0.9812,0.0271,0.0173,44.61,23.68,-158.93
14702,3,1.0874,0.1157,0.0479,38.87,19.10,-159.88
14702,4,1.0432,0.0681,0.0869,50.43,16.70,-156.99
14702,5,1.2488,0.2153,-0.0923,50.14,11.02,-155.76
14711,0,-0.0122,0.1828,0.9152,-16.03,153.34,4.85
14711,1,1.0112,0.0771,-0.0215,28.02,15.60,-155.22
14711,2,0.9836,0.0339,0.0354,42.61,15.24,-152.41
14711,3,1.0642,0.1174,0.0615,37.31,11.24,-152.96
14711,4,1.0205,0.0698,0.0933,48.15,9.37,-150.20
14711,5,1.2407,0.2207,-0.0869,48.58,3.82,-149.53
14722,0,-0.0249,0.1779,0.9199,-8.59,147.86,4.81
14722,1,1.0010,0.0901,-0.0347,26.82,10.79,-149.19
14722,2,0.9812,0.0520,0.0168,40.95,11.08,-146.55
14722,3,1.0442,0.1260,0.0427,35.44,8.12,-146.92
14722,4,1.0066,0.0850,0.0715,46.00,7.13,-144.47
14722,5,1.2185,0.2444,-0.1130,46.15,2.32,-143.54
14733,0,-0.0515,0.1903,0.9109,-8.28,141.19,3.94
14733,1,1.0151,0.1221,-0.0293,24.81,13.16,-142.18
14733,2,0.9915,0.0859,0.0227,38.09,13.85,-139.82
14733,3,1.0630,0.1567,0.0637,32.56,11.13,-140.06
14733,4,1.0156,0.1216,0.0837,42.60,10.66,-137.51
14733,5,1.2273,0.2778,-0.1001,42.92,5.27,-136.53
14744,0,-0.0869,0.1819,0.9071,-11.06,134.52,2.57
14744,1,1.0149,0.1648,-0.0125,22.50,14.90,-133.73
14744,2,0.9695,0.1423,0.0444,35.04,14.70,-131.22
14744,3,1.0786,0.2085,0.0691,30.26,11.53,-131.34
14744,4,1.0198,0.1782,0.0974,39.34,9.92,-128.73
14744,5,1.2231,0.3442,-0.0833,40.41,3.19,-127.68
14754,0,-0.1532,0.1725,0.8891,-7.49,125.11,1.98
14754,1,0.9849,0.2095,0.0076,20.23,5.77,-126.81
14754,2,0.9880,0.1848,0.0659,32.08,4.08,-125.66
14754,3,1.0400,0.2366,0.0984,27.10,0.08,-126.02
14754,4,1.0081,0.2070,0.1052,36.08,-1.36,-124.49
14754,5,1.2439,0.3667,-0.0730,36.95,-7.19,-124.52
14765,0,-0.1937,0.1781,0.9511,1.92,122.25,-0.61
14765,1,0.9417,0.2354,0.0076,17.77,-1.76,-126.46
14765,2,0.9644,0.2041,0.0647,29.45,-3.44,-126.20
14765,3,0.9678,0.2598,0.0850,24.95,-7.89,-127.01
14765,4,0.9753,0.2227,0.1047,34.02,-10.00,-126.32
14765,5,1.2529,0.3838,-0.0767,35.24,-16.43,-127.36
14776,0,-0.2092,0.1745,0.9945,10.53,124.76,-2.56
14776,1,0.9565,0.2412,-0.0452,16.44,-4.95,-131.05
14776,2,0.9966,0.2122,0.0293,28.87,-4.11,-131.15
14776,3,0.9155,0.2715,0.0183,24.53,-6.72,-132.27
14776,4,0.9502,0.2432,0.0693,34.32,-7.48,-131.59
14776,5,1.2373,0.3992,-0.0828,35.36,-13.34,-132.69
14787,0,-0.2142,0.1638,1.0022,8.44,130.57,-3.43
14787,1,0.9932,0.2446,-0.0366,17.07,-2.18,-136.61
14787,2,1.0400,0.2078,0.0508,30.50,0.18,-136.79
14787,3,0.9385,0.2822,-0.0007,25.97,-1.54,-137.62
14787,4,0.9670,0.2500,0.0632,36.43,-0.98,-136.72
14787,5,1.2344,0.4124,-0.0784,37.69,-5.28,-137.13
14797,0,-0.2192,0.1324,1.0063,-0.02,134.52,-2.45
14797,1,0.9961,0.2715,-0.0046,19.44,2.87,-139.86
14797,2,1.0352,0.2419,0.0752,33.02,2.85,-138.90
14797,3,1.0193,0.3191,0.0312,28.56,-0.03,-139.92
14797,4,1.0107,0.2861,0.0679,39.10,-0.61,-138.52
14797,5,1.2651,0.4458,-0.0889,39.82,-4.76,-138.72
14808,0,-0.2579,0.1598,1.0106,-0.86,136.40,-0.40
14808,1,1.0071,0.3340,-0.0034,20.73,2.92,-140.85
14808,2,1.0269,0.3000,0.0752,34.15,2.23,-139.62
14808,3,1.0154,0.3809,0.0532,29.60,-1.25,-140.52
14808,4,1.0005,0.3555,0.0857,39.82,-1.98,-138.98
14808,5,1.2432,0.5234,-0.0520,40.37,-7.31,-139.27
14819,0,-0.3249,0.1351,0.9714,2.64,136.82,0.04
14819,1,0.9817,0.4033,0.0154,21.04,-1.77,-140.38
14819,2,0.9680,0.3762,0.0835,34.56,-1.19,-138.79
14819,3,0.9961,0.4526,0.0618,30.03,-4.47,-138.98
14819,4,0.9780,0.4277,0.1138,40.27,-6.35,-136.81
14819,5,1.2065,0.5842,-0.0247,41.30,-13.05,-137.18
14830,0,-0.3910,0.1027,0.9038,8.66,134.21,1.49
14830,1,0.9453,0.4565,-0.0098,22.55,-5.62,-135.97
14830,2,0.9238,0.4292,0.0708,35.47,-5.73,-134.23
14830,3,0.9858,0.5085,0.0417,31.18,-9.11,-133.79
14830,4,0.9402,0.4731,0.0781,41.04,-10.27,-131.30
14830,5,1.1431,0.6370,-0.0701,42.26,-15.92,-131.25
14839,0,-0.4680,0.1157,0.8286,10.99,129.48,4.27
14839,1,0.9099,0.4924,-0.0129,24.24,-8.21,-129.39
14839,2,0.8765,0.4646,0.0574,36.47,-8.24,-127.37
14839,3,0.9480,0.5374,0.0298,32.32,-10.81,-126.75
14839,4,0.9041,0.5061,0.0649,41.54,-11.86,-124.12
14839,5,1.0977,0.6689,-0.0818,42.73,-18.06,-123.77
14850,0,-0.4707,0.1164,0.7635,12.49,121.87,6.21
14850,1,0.8799,0.5159,-0.0254,25.05,-8.09,-121.08
14850,2,0.8286,0.4890,0.0200,36.09,-7.47,-118.55
14850,3,0.9158,0.5447,0.0093,31.86,-8.89,-117.65
14850,4,0.8579,0.5122,0.0286,40.11,-9.34,-114.96
14850,5,1.0442,0.6736,-0.1316,41.50,-15.10,-114.31
14861,0,-0.4834,0.1753,0.7042,9.41,111.02,6.63
14861,1,0.8564,0.5161,-0.0671,22.70,-3.73,-110.60
14861,2,0.8130,0.4956,-0.0427,32.24,-2.52,-108.23
14861,3,0.8975,0.5378,-0.0085,27.79,-3.45,-107.40
14861,4,0.8423,0.4990,-0.0083,34.95,-3.47,-104.73
14861,5,1.0352,0.6714,-0.1946,36.37,-9.44,-103.86
14872,0,-0.4867,0.2373,0.6791,2.68,101.41,3.99
14872,1,0.8628,0.5195,-0.0854,17.94,3.25,-99.37
14872,2,0.8152,0.5083,-0.0566,26.31,4.55,-97.47
14872,3,0.9133,0.5327,-0.0017,21.86,3.91,-96.40
14872,4,0.8518,0.5068,-0.0010,28.35,4.27,-94.27
14872,5,1.0312,0.6760,-0.1877,29.91,-1.95,-92.34
14882,0,-0.4981,0.2277,0.6711,-3.85,87.57,0.02
14882,1,0.8831,0.5273,-0.0586,12.43,11.60,-86.41
14882,2,0.8318,0.5037,-0.0420,19.60,12.95,-85.08
14882,3,0.9321,0.5337,0.0293,15.45,12.73,-84.12
14882,4,0.8662,0.5073,0.0210,20.89,13.11,-82.41
14882,5,1.0583,0.6794,-0.1606,23.19,6.52,-80.58
14893,0,-0.5030,0.2224,0.7168,-13.46,76.42,-4.90
14893,1,0.8899,0.5225,-0.0281,6.09,19.07,-74.87
14893,2,0.8494,0.5022,-0.0076,12.35,19.85,-74.73
14893,3,0.9197,0.5247,0.0654,8.00,19.56,-74.05
14893,4,0.8738,0.4963,0.0564,12.78,19.91,-73.21
14893,5,1.0713,0.6697,-0.1233,15.48,12.31,-71.51
14904,0,-0.4970,0.1976,0.7394,-19.22,65.56,-9.38
14904,1,0.8796,0.5083,0.0049,0.02,23.37,-65.97
14904,2,0.8413,0.4890,0.0283,5.47,23.98,-66.58
14904,3,0.9124,0.5132,0.0891,1.36,24.00,-65.71
14904,4,0.8657,0.4878,0.0825,5.79,24.24,-65.59
14904,5,1.0657,0.6631,-0.1003,8.99,16.03,-63.34
14915,0,-0.4934,0.1669,0.7340,-22.47,57.31,-14.54
14915,1,0.8711,0.5154,0.0151,-5.79,26.23,-56.34
14915,2,0.8313,0.5012,0.0288,-1.24,25.98,-58.11
14915,3,0.9141,0.5256,0.1052,-5.50,25.73,-57.34
14915,4,0.8669,0.5066,0.0928,-1.69,25.44,-57.79
14915,5,1.0767,0.6802,-0.1021,1.28,16.81,-55.40
14924,0,-0.5208,0.1864,0.7447,-23.33,47.42,-19.46
14924,1,0.8674,0.5498,0.0068,-12.76,26.32,-48.95
14924,2,0.8472,0.5425,0.0225,-9.01,26.46,-51.44
14924,3,0.8967,0.5642,0.0930,-12.96,26.03,-50.76
14924,4,0.8594,0.5400,0.0806,-9.47,26.11,-52.05
14924,5,1.0837,0.7209,-0.0955,-5.82,17.13,-49.80
14935,0,-0.5611,0.1684,0.7610,-23.47,36.78,-25.27
14935,1,0.8511,0.5786,0.0190,-18.14,25.59,-43.63
14935,2,0.8384,0.5703,0.0581,-14.32,25.89,-46.98
14935,3,0.8706,0.5991,0.0813,-17.65,25.53,-46.29
14935,4,0.8474,0.5789,0.0974,-13.94,25.51,-47.94
14935,5,1.0781,0.7566,-0.0593,-9.50,16.24,-45.74
14946,0,-0.5877,0.1207,0.7825,-22.54,36.08,-27.35
14946,1,0.8572,0.5693,0.0261,-20.92,23.92,-40.02
14946,2,0.8616,0.5679,0.0703,-17.34,23.57,-43.80
14946,3,0.8958,0.6069,0.0869,-20.35,22.60,-43.08
14946,4,0.8779,0.5957,0.1057,-16.92,22.21,-45.13
14946,5,1.1228,0.7795,-0.0359,-12.32,12.27,-43.19
14957,0,-0.6115,0.0936,0.8298,-14.21,33.55,-28.51
14957,1,0.8601,0.6306,0.0447,-20.26,17.86,-38.50
14957,2,0.8682,0.6248,0.1272,-16.49,17.57,-42.56
14957,3,0.8726,0.6646,0.0864,-18.75,16.18,-42.03
14957,4,0.8672,0.6538,0.1348,-14.98,15.11,-43.91
14957,5,1.1135,0.8333,0.0310,-9.68,5.27,-42.26
14967,0,-0.6510,0.0062,0.8377,-11.15,33.51,-24.66
14967,1,0.8384,0.6562,0.0676,-16.17,12.37,-38.32
14967,2,0.8394,0.6426,0.1621,-11.76,12.76,-41.83
14967,3,0.8396,0.6899,0.0723,-13.74,12.56,-41.22
14967,4,0.8279,0.6677,0.1299,-9.83,12.89,-42.72
14967,5,1.0718,0.8472,0.0330,-4.47,3.48,-41.33
14978,0,-0.6461,0.0112,0.8124,-9.14,33.60,-19.95
14978,1,0.8330,0.5933,0.0386,-12.60,11.28,-36.41
14978,2,0.8257,0.5791,0.1113,-9.24,11.80,-39.48
14978,3,0.8552,0.6108,0.0942,-11.74,12.26,-38.49
14978,4,0.8293,0.5952,0.1296,-8.40,12.43,-39.51
14978,5,1.0547,0.7720,-0.0103,-3.71,3.56,-37.69
14989,0,-0.5962,0.0451,0.7748,-9.71,30.43,-18.86
14989,1,0.8596,0.5974,0.0789,-12.35,13.11,-31.63
14989,2,0.8359,0.5889,0.1399,-9.76,13.53,-34.34
14989,3,0.8918,0.6184,0.1382,-12.37,14.08,-33.11
14989,4,0.8586,0.6072,0.1580,-9.73,14.09,-33.86
14989,5,1.0815,0.7781,0.0112,-5.13,4.35,-31.76
15000,0,-0.6065,0.0415,0.8103,-10.69,23.80,-18.92
15000,1,0.8813,0.6118,0.1013,-13.80,11.60,-24.64
15000,2,0.8459,0.5996,0.1526,-12.09,10.95,-27.05
15000,3,0.9412,0.6243,0.1711,-14.76,10.84,-25.37
15000,4,0.8938,0.6096,0.1868,-12.78,10.40,-26.46
15000,5,1.1013,0.7837,0.0286,-7.91,-0.12,-24.34
15010,0,-0.6128,0.0457,0.7791,-6.21,16.62,-20.25
15010,1,0.9043,0.6184,0.1177,-16.70,5.50,-15.92
15010,2,0.8530,0.6018,0.1609,-16.15,5.16,-18.92
15010,3,0.9583,0.6204,0.2007,-18.47,5.19,-16.78
15010,4,0.9028,0.6018,0.2112,-17.77,4.89,-17.92
15010,5,1.1077,0.7776,0.0496,-12.75,-5.88,-15.77
# rate_hz=93.6 frames=188 over_ms=2008
15021,0,-0.6132,0.0421,0.7919,-0.25,6.35,-22.85
15021,1,0.9197,0.6201,0.1582,-21.88,0.64,-6.35
15021,2,0.8665,0.6079,0.1772,-22.44,0.55,-9.82
15021,3,0.9802,0.6257,0.2554,-25.04,0.76,-7.59
15021,4,0.9165,0.6045,0.2493,-24.93,0.56,-9.01
15021,5,1.1245,0.7854,0.0525,-19.56,-10.82,-6.56
15031,0,-0.6227,0.0417,0.7929,4.09,-5.37,-27.90
15031,1,0.9407,0.6353,0.1445,-28.41,-4.31,4.73
15031,2,0.8750,0.6262,0.1743,-30.24,-4.73,0.38
15031,3,1.0481,0.6470,0.2668,-32.58,-4.95,3.88
15031,4,0.9609,0.6252,0.2625,-33.36,-6.29,2.44
15031,5,1.1421,0.8022,0.0547,-27.88,-18.56,5.16
15041,0,-0.6368,0.0449,0.7668,13.37,-17.57,-32.31
15041,1,0.9590,0.6589,0.1545,-34.98,-17.48,19.24
15041,2,0.8640,0.6431,0.1707,-38.50,-18.61,15.08
15041,3,1.0752,0.6694,0.2651,-40.40,-18.17,19.85
15041,4,0.9658,0.6467,0.2441,-42.85,-18.55,18.60
15041,5,1.1199,0.8179,0.0417,-37.16,-30.79,21.24
15052,0,-0.6520,0.0578,0.7363,23.80,-37.12,-37.59
15052,1,0.9683,0.6746,0.1550,-43.11,-24.21,38.21
15052,2,0.8572,0.6631,0.1646,-48.96,-24.35,33.07
15052,3,1.0693,0.6809,0.2686,-50.43,-22.64,38.49
15052,4,0.9563,0.6577,0.2405,-54.27,-22.08,36.27
15052,5,1.1145,0.8281,0.0349,-47.44,-33.98,38.82
15063,0,-0.6615,0.0622,0.7483,27.19,-54.18,-44.31
15063,1,0.9812,0.6934,0.1694,-52.06,-26.90,56.66
15063,2,0.8872,0.6724,0.1873,-59.34,-27.28,50.21
15063,3,1.0698,0.7034,0.2917,-60.31,-25.48,55.69
15063,4,0.9719,0.6765,0.2744,-65.30,-24.76,52.46
15063,5,1.1453,0.8403,0.0752,-57.82,-38.02,54.98
15074,0,-0.6760,0.0450,0.7870,31.92,-73.01,-50.28
15074,1,0.9656,0.7461,0.2568,-62.92,-31.60,71.47
15074,2,0.8862,0.7261,0.2312,-72.31,-31.77,62.58
15074,3,1.0078,0.7498,0.4077,-73.83,-29.56,68.27
15074,4,0.9468,0.7239,0.3477,-80.49,-29.18,63.31
15074,5,1.1631,0.8794,0.1094,-73.30,-42.63,65.34
15084,0,-0.7291,0.0734,0.8363,36.70,-87.27,-64.38
15084,1,0.9888,0.7437,0.2080,-78.08,-40.82,82.17
15084,2,0.9421,0.7046,0.1541,-88.90,-41.69,71.69
15084,3,1.0754,0.7161,0.3481,-90.21,-40.50,77.95
15084,4,1.0103,0.6626,0.2637,-97.69,-40.03,72.50
15084,5,1.2151,0.8096,0.0127,-90.06,-54.92,74.32
15095,0,-0.6592,0.1698,0.8307,49.44,-98.81,-77.02
