# sensor 0 OK
# sensor 1 OK
# sensor 2 OK
# sensor 3 OK
# sensor 4 OK
# sensor 5 OK
# sensor 0 = onboard LSM6DS3, 1..5 = finger MPU-6050
# units: accel g, gyro deg/s
millis,sensor_id,ax,ay,az,gx,gy,gz
# calib_start hold_still_ms=10000
7439,5,0.5884,-0.6614,0.1963,-69.91,-23.57,73.97
7450,0,0.8666,-0.2962,0.4491,15.47,-89.81,-56.93
7450,1,0.3364,-0.8413,0.2930,-64.55,-15.27,81.74
7450,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
7450,3,0.2878,-0.8159,0.3218,-72.06,-11.39,74.17
7450,4,0.2844,-0.8298,0.3262,-76.56,-9.62,67.76
7450,5,0.5586,-0.6794,0.1624,-66.64,-22.09,69.22
7460,0,0.8777,-0.2689,0.4164,13.14,-85.26,-55.26
7460,1,0.3066,-0.8516,0.2771,-62.43,-10.79,77.28
7460,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
7460,3,0.2478,-0.8291,0.3018,-69.54,-6.76,69.56
7460,4,0.2437,-0.8484,0.3025,-74.18,-4.90,63.48
7460,5,0.5220,-0.6875,0.1467,-64.21,-16.99,64.96
7471,0,0.8897,-0.2564,0.3871,9.08,-79.76,-53.53
7471,1,0.2791,-0.8589,0.2556,-60.09,-6.18,72.24
7471,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
7471,3,0.2258,-0.8394,0.2761,-67.10,-2.08,64.70
7471,4,0.2341,-0.8604,0.2900,-70.87,-0.37,58.44
7471,5,0.5227,-0.6968,0.1326,-61.36,-12.70,60.15
7481,0,0.8982,-0.2466,0.3855,3.99,-74.95,-52.13
7481,1,0.2830,-0.8787,0.2532,-58.27,-1.59,66.66
7481,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
7481,3,0.2332,-0.8625,0.2847,-64.69,1.82,58.78
7481,4,0.2432,-0.8779,0.2910,-68.26,2.98,52.81
7481,5,0.5310,-0.7131,0.1245,-59.18,-9.10,54.60
7492,0,0.9110,-0.2373,0.3838,1.28,-68.55,-51.13
7492,1,0.2776,-0.8884,0.2495,-56.75,0.93,61.47
7492,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
7492,3,0.2471,-0.8701,0.2791,-63.08,3.94,53.95
7492,4,0.2424,-0.8931,0.2878,-66.14,5.07,48.23
7492,5,0.5139,-0.7280,0.1155,-57.25,-7.24,49.91
7501,0,0.9204,-0.2274,0.3545,-0.74,-64.54,-50.52
7501,1,0.2688,-0.8977,0.2339,-55.48,1.27,57.22
7501,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
7501,3,0.2461,-0.8848,0.2698,-61.63,4.00,50.20
7501,4,0.2422,-0.8982,0.2739,-64.27,4.89,44.64
7501,5,0.5132,-0.7295,0.1091,-55.71,-7.63,46.63
7512,0,0.9285,-0.2148,0.3407,-0.23,-61.41,-49.53
7512,1,0.2761,-0.9126,0.2180,-54.20,0.52,54.24
7512,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
7512,3,0.2642,-0.8945,0.2534,-59.63,2.82,47.86
7512,4,0.2566,-0.9114,0.2581,-62.49,3.51,42.41
7512,5,0.5195,-0.7449,0.0867,-53.63,-8.75,44.50
7522,0,0.9428,-0.2078,0.3331,1.21,-58.83,-48.11
7522,1,0.2800,-0.9236,0.2017,-51.95,-0.92,52.85
7522,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
7522,3,0.2769,-0.8987,0.2310,-57.25,1.05,46.93
7522,4,0.2590,-0.9116,0.2493,-59.73,1.65,42.06
7522,5,0.5083,-0.7458,0.0842,-51.07,-10.98,44.23
7533,0,0.9460,-0.2091,0.3118,3.73,-57.98,-44.90
7533,1,0.2791,-0.9199,0.1912,-48.84,-4.76,52.63
7533,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
7533,3,0.2957,-0.8945,0.2217,-53.82,-3.42,47.15
7533,4,0.2800,-0.9062,0.2388,-56.29,-3.34,42.60
7533,5,0.5361,-0.7400,0.0798,-47.63,-16.26,44.47
7543,0,0.9448,-0.2033,0.3311,9.98,-57.19,-41.74
7543,1,0.3022,-0.9219,0.1890,-45.68,-11.63,52.24
7543,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
7543,3,0.3225,-0.8999,0.2344,-50.69,-11.11,47.34
7543,4,0.3047,-0.9114,0.2495,-53.25,-11.16,42.98
7543,5,0.5662,-0.7395,0.0793,-44.72,-24.60,44.09
7553,0,0.9415,-0.1824,0.3499,17.73,-56.63,-39.04
7553,1,0.2939,-0.9158,0.1858,-42.96,-20.40,51.86
7553,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
7553,3,0.3069,-0.8831,0.2249,-47.94,-19.60,47.08
7553,4,0.2893,-0.8987,0.2480,-50.47,-20.43,42.99
7553,5,0.5505,-0.7236,0.0959,-41.95,-33.80,43.60
7564,0,0.9276,-0.2064,0.3462,30.45,-54.79,-36.17
7564,1,0.2898,-0.9133,0.1941,-39.28,-30.95,49.60
7564,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
7564,3,0.2871,-0.8987,0.2261,-44.02,-29.94,45.04
7564,4,0.2869,-0.9187,0.2480,-46.50,-30.00,40.98
7564,5,0.5532,-0.7529,0.0667,-38.03,-42.89,40.75
7575,0,0.9457,-0.1767,0.3590,35.65,-51.89,-33.72
7575,1,0.2598,-0.9409,0.1865,-36.61,-35.80,46.24
7575,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
7575,3,0.2241,-0.9175,0.2166,-41.34,-34.06,41.51
7575,4,0.2319,-0.9355,0.2317,-43.65,-34.02,37.45
7575,5,0.5071,-0.7686,0.0715,-35.05,-46.00,37.01
7585,0,0.9629,-0.1956,0.3388,38.55,-46.50,-31.20
7585,1,0.2307,-0.9563,0.1694,-33.30,-38.66,40.27
7585,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
7585,3,0.1826,-0.9407,0.1826,-37.50,-35.39,36.18
7585,4,0.1736,-0.9609,0.1816,-39.45,-33.57,32.29
7585,5,0.4434,-0.7881,0.0127,-31.16,-44.21,31.63
7595,0,0.9780,-0.1652,0.2856,36.15,-41.49,-29.16
7595,1,0.1733,-0.9724,0.1475,-30.29,-33.73,35.11
7595,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
7595,3,0.1287,-0.9470,0.1521,-33.42,-30.84,30.50
7595,4,0.1445,-0.9595,0.1685,-34.84,-29.82,26.79
7595,5,0.4238,-0.7839,0.0103,-26.84,-40.38,26.20
7606,0,0.9851,-0.1684,0.2723,33.23,-34.30,-25.55
7606,1,0.1687,-0.9907,0.1187,-26.15,-27.39,29.13
7606,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
7606,3,0.1025,-0.9773,0.1182,-29.21,-23.21,24.99
7606,4,0.1155,-0.9932,0.1311,-30.00,-21.02,21.53
7606,5,0.3940,-0.8135,-0.0117,-22.20,-31.08,20.99
7617,0,1.0108,-0.1815,0.2457,23.10,-29.12,-22.49
7617,1,0.1536,-1.0029,0.1238,-21.68,-18.37,23.21
7617,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
7617,3,0.0979,-0.9785,0.1191,-24.03,-15.07,18.67
7617,4,0.1252,-0.9939,0.1509,-24.03,-13.76,15.34
7617,5,0.4192,-0.8157,0.0056,-16.55,-24.38,15.25
7626,0,1.0149,-0.1723,0.2762,17.27,-20.72,-17.85
7626,1,0.1753,-1.0093,0.1345,-16.90,-12.52,15.80
7626,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
7626,3,0.1379,-0.9939,0.1443,-18.72,-10.14,11.51
7626,4,0.1665,-1.0068,0.1704,-18.58,-9.48,8.61
7626,5,0.4658,-0.8296,0.0186,-11.07,-20.35,7.97
7637,0,1.0216,-0.1648,0.3150,13.27,-13.82,-14.93
7637,1,0.2090,-1.0151,0.1377,-12.76,-11.62,8.15
7637,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
7637,3,0.1812,-0.9988,0.1545,-14.12,-10.52,4.23
7637,4,0.2083,-1.0034,0.1831,-13.45,-10.46,1.79
7637,5,0.5051,-0.8271,0.0315,-6.60,-21.76,1.22
7648,0,1.0203,-0.1614,0.3365,14.89,-5.30,-11.62
7648,1,0.2278,-1.0034,0.1453,-8.76,-15.69,0.72
7648,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
7648,3,0.2095,-0.9810,0.1687,-9.77,-15.92,-2.53
7648,4,0.2329,-0.9861,0.1924,-8.56,-16.44,-4.76
7648,5,0.5303,-0.8145,0.0454,-2.05,-27.65,-5.60
7658,0,1.0052,-0.1582,0.3672,21.93,1.77,-9.24
7658,1,0.2405,-0.9929,0.1416,-5.16,-22.96,-7.24
7658,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
7658,3,0.2222,-0.9763,0.1663,-5.21,-23.48,-10.37
7658,4,0.2505,-0.9846,0.1892,-3.65,-24.03,-12.23
7658,5,0.5540,-0.8118,0.0325,2.63,-35.22,-13.83
7668,0,1.0009,-0.1469,0.3914,28.52,11.74,-6.04
7668,1,0.2512,-0.9880,0.1318,-1.16,-29.74,-16.49
7668,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
7668,3,0.2163,-0.9695,0.1482,-0.67,-30.21,-18.99
7668,4,0.2476,-0.9805,0.1780,1.62,-30.90,-20.87
7668,5,0.5469,-0.8047,0.0232,7.28,-41.21,-22.40
7679,0,0.9967,-0.1385,0.3804,35.72,19.84,-3.48
7679,1,0.2446,-0.9912,0.1189,2.93,-36.18,-25.33
7679,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
7679,3,0.2163,-0.9641,0.1338,4.23,-36.92,-27.33
7679,4,0.2500,-0.9778,0.1650,7.36,-37.30,-28.56
7679,5,0.5535,-0.8000,0.0220,12.89,-47.51,-30.96
7689,0,0.9948,-0.1458,0.3919,41.42,28.19,0.38
7689,1,0.2632,-0.9897,0.1140,8.21,-41.74,-34.99
7689,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
7689,3,0.2366,-0.9646,0.1194,10.95,-42.21,-36.27
7689,4,0.2749,-0.9775,0.1650,14.61,-42.87,-37.21
7689,5,0.5803,-0.8027,0.0308,20.21,-52.27,-39.82
7700,0,1.0003,-0.1559,0.4253,46.55,39.46,5.06
7700,1,0.2939,-0.9929,0.1157,14.75,-45.48,-44.70
7700,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
7700,3,0.2607,-0.9590,0.1194,18.11,-45.91,-45.37
7700,4,0.2935,-0.9729,0.1697,22.63,-46.67,-45.94
7700,5,0.5996,-0.7949,0.0381,27.50,-55.98,-48.76
7710,0,0.9964,-0.1637,0.4496,50.37,48.67,10.99
7710,1,0.3137,-0.9685,0.1289,21.42,-50.11,-54.56
7710,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
7710,3,0.2949,-0.9399,0.1414,25.36,-51.22,-54.18
7710,4,0.3308,-0.9465,0.1877,30.41,-52.37,-54.17
7710,5,0.6292,-0.7771,0.0540,35.08,-61.56,-57.62
7720,0,0.9794,-0.1673,0.4723,56.75,59.59,15.61
7720,1,0.3467,-0.9631,0.1362,27.94,-56.12,-63.68
7720,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
7720,3,0.3162,-0.9331,0.1440,32.76,-57.80,-62.76
7720,4,0.3540,-0.9409,0.2026,38.18,-58.89,-62.09
7720,5,0.6482,-0.7734,0.0640,42.38,-67.95,-66.05
7731,0,0.9740,-0.1696,0.4943,62.60,68.25,21.47
7731,1,0.3586,-0.9519,0.1392,34.00,-62.82,-72.87
7731,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
7731,3,0.3413,-0.9204,0.1577,39.56,-64.89,-71.42
7731,4,0.3616,-0.9336,0.2041,45.50,-66.12,-69.95
7731,5,0.6592,-0.7686,0.0574,49.04,-74.50,-73.97
7742,0,0.9690,-0.1609,0.4889,70.04,78.50,25.46
7742,1,0.3582,-0.9377,0.1238,39.37,-68.41,-81.24
7742,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
7742,3,0.3374,-0.9111,0.1423,45.65,-70.27,-78.69
7742,4,0.3503,-0.9241,0.1951,52.06,-71.66,-76.76
7742,5,0.6208,-0.7598,0.0447,55.11,-79.25,-80.75
7751,0,0.9605,-0.1593,0.4403,74.41,85.12,30.43
7751,1,0.3369,-0.9392,0.1365,44.73,-73.10,-88.11
7751,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
7751,3,0.3164,-0.9126,0.1562,51.34,-75.57,-85.36
7751,4,0.3320,-0.9346,0.2046,58.18,-76.96,-82.84
7751,5,0.6245,-0.7737,0.0728,60.98,-84.90,-87.74
7762,0,0.9745,-0.1780,0.4577,80.75,94.25,33.76
7762,1,0.3403,-0.9446,0.1592,49.30,-78.15,-96.47
7762,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
7762,3,0.3098,-0.9290,0.1919,56.20,-80.03,-93.31
7762,4,0.3247,-0.9502,0.2266,63.37,-80.79,-90.56
7762,5,0.6169,-0.7917,0.0735,65.68,-87.95,-95.83
7773,0,0.9898,-0.1682,0.4695,83.18,102.10,35.65
7773,1,0.3396,-0.9612,0.1895,51.37,-80.38,-105.63
7773,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
7773,3,0.3000,-0.9434,0.2419,58.35,-82.41,-101.92
7773,4,0.3318,-0.9668,0.2690,65.62,-83.89,-99.40
7773,5,0.6348,-0.8071,0.1008,66.99,-91.34,-105.16
7783,0,1.0020,-0.1785,0.4801,86.24,111.68,34.83
7783,1,0.3738,-0.9521,0.2251,51.13,-84.55,-113.79
7783,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
7783,3,0.3535,-0.9333,0.2896,58.44,-87.68,-109.59
7783,4,0.3652,-0.9648,0.3079,66.24,-89.48,-106.61
7783,5,0.6543,-0.8098,0.1294,67.33,-96.44,-111.97
7793,0,1.0041,-0.2000,0.4941,91.54,117.44,33.41
7793,1,0.4072,-0.9668,0.2297,50.73,-88.05,-119.95
7793,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
7793,3,0.3796,-0.9504,0.2905,58.58,-90.61,-115.28
7793,4,0.3804,-0.9741,0.3164,66.90,-92.09,-112.12
7793,5,0.6589,-0.8210,0.1504,67.60,-98.99,-117.51
7804,0,1.0220,-0.2240,0.4946,98.46,123.11,32.78
7804,1,0.4126,-0.9744,0.2434,51.62,-90.85,-125.36
7804,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
7804,3,0.3889,-0.9417,0.2720,60.79,-93.24,-120.82
7804,4,0.4021,-0.9705,0.3086,69.56,-94.73,-117.31
7804,5,0.6863,-0.8208,0.1594,70.50,-100.82,-123.28
7815,0,1.0253,-0.2442,0.5346,96.99,128.64,35.21
7815,1,0.4390,-0.9871,0.2090,55.22,-95.07,-131.83
7815,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
7815,3,0.4338,-0.9509,0.2214,65.50,-98.15,-126.41
7815,4,0.4346,-0.9832,0.2781,75.07,-99.63,-122.81
7815,5,0.7075,-0.8289,0.1340,76.17,-105.80,-128.58
7825,0,1.0460,-0.2379,0.5445,101.27,135.49,39.50
7825,1,0.4653,-0.9836,0.1819,61.47,-99.16,-136.35
7825,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
7825,3,0.4731,-0.9309,0.1973,72.08,-101.97,-130.20
7825,4,0.4629,-0.9600,0.2625,82.06,-103.57,-125.48
7825,5,0.7195,-0.8088,0.1292,82.93,-109.34,-131.15
7835,0,1.0324,-0.2279,0.5390,105.42,138.91,45.04
7835,1,0.4978,-0.9478,0.1716,67.47,-102.46,-138.89
7835,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
7835,3,0.5122,-0.9048,0.2068,78.00,-105.11,-131.34
7835,4,0.4917,-0.9341,0.2607,87.63,-106.84,-126.40
7835,5,0.7461,-0.7852,0.1042,87.97,-112.81,-132.29
7846,0,0.9997,-0.1829,0.5456,108.20,141.24,49.47
7846,1,0.5125,-0.9150,0.1670,70.11,-105.79,-139.91
7846,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
7846,3,0.5278,-0.8740,0.2214,79.71,-108.14,-132.26
7846,4,0.4976,-0.9077,0.2529,89.05,-109.83,-126.72
7846,5,0.7373,-0.7632,0.0771,88.78,-115.76,-132.81
7857,0,0.9706,-0.1360,0.5253,111.56,141.52,49.60
7857,1,0.5076,-0.8816,0.1587,69.62,-108.81,-140.27
7857,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
7857,3,0.5217,-0.8586,0.2297,78.82,-111.59,-132.49
7857,4,0.4949,-0.8926,0.2500,87.59,-113.45,-127.13
7857,5,0.7419,-0.7485,0.0588,87.36,-118.96,-133.36
7867,0,0.9466,-0.1099,0.5202,115.32,141.70,47.71
7867,1,0.5015,-0.8650,0.1521,67.01,-111.80,-140.69
7867,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
7867,3,0.5078,-0.8472,0.2212,76.26,-114.58,-133.24
7867,4,0.4861,-0.8770,0.2388,85.07,-115.92,-127.97
7867,5,0.7344,-0.7302,0.0640,84.70,-121.44,-134.53
7877,0,0.9343,-0.1038,0.5241,117.02,142.21,44.61
7877,1,0.4944,-0.8533,0.1477,64.84,-112.29,-142.26
7877,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
7877,3,0.4792,-0.8369,0.2166,73.88,-113.91,-134.96
7877,4,0.4609,-0.8694,0.2310,82.99,-114.78,-130.06
7877,5,0.7129,-0.7173,0.0430,82.43,-119.59,-136.63
7888,0,0.9211,-0.1041,0.5212,114.62,144.01,42.19
7888,1,0.4851,-0.8418,0.1472,62.00,-108.61,-144.89
7888,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
7888,3,0.4553,-0.8206,0.2085,71.37,-109.74,-138.55
7888,4,0.4509,-0.8657,0.2288,80.52,-110.12,-134.29
7888,5,0.7178,-0.7244,0.0486,79.85,-114.47,-140.66
7899,0,0.9183,-0.1092,0.5417,109.78,146.91,38.48
7899,1,0.5088,-0.8513,0.1472,59.73,-100.72,-148.49
7899,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
7899,3,0.4631,-0.8191,0.1836,69.65,-100.23,-142.55
7899,4,0.4587,-0.8560,0.2109,79.60,-100.12,-138.34
7899,5,0.7507,-0.7048,0.0503,79.16,-103.69,-144.70
7909,0,0.9089,-0.1107,0.5906,98.47,151.53,37.40
7909,1,0.5266,-0.8093,0.1492,58.99,-92.55,-154.58
7909,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
7909,3,0.4807,-0.7700,0.1995,69.42,-94.60,-149.98
7909,4,0.5112,-0.8042,0.2251,80.08,-95.53,-146.41
7909,5,0.8120,-0.6509,0.0642,79.25,-100.05,-152.66
7919,0,0.8606,-0.1081,0.6608,95.85,158.29,35.61
7919,1,0.5830,-0.7471,0.1465,58.89,-90.35,-162.50
7919,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
7919,3,0.5667,-0.7031,0.1938,70.08,-92.89,-157.42
7919,4,0.5784,-0.7510,0.2371,81.47,-94.38,-153.27
7919,5,0.8647,-0.6077,0.0791,80.61,-98.82,-159.01
7930,0,0.8176,-0.1111,0.6913,94.57,165.10,35.60
7930,1,0.6545,-0.7209,0.1355,59.82,-89.71,-167.53
7930,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
7930,3,0.6570,-0.6787,0.1821,72.05,-92.82,-161.76
7930,4,0.6653,-0.7236,0.2344,83.57,-94.26,-157.07
7930,5,0.9333,-0.5813,0.0833,82.79,-98.72,-162.58
7941,0,0.8042,-0.1142,0.7487,94.71,168.46,37.76
7941,1,0.7026,-0.7039,0.1211,63.10,-90.44,-170.96
7941,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
7941,3,0.7065,-0.6575,0.1541,75.94,-93.77,-164.73
7941,4,0.6958,-0.7065,0.2236,88.11,-95.21,-159.63
7941,5,0.9536,-0.5669,0.0879,87.33,-99.83,-165.25
7951,0,0.7931,-0.1219,0.7598,96.07,172.53,41.49
7951,1,0.7024,-0.7051,0.1101,67.80,-92.53,-173.92
7951,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
7951,3,0.7036,-0.6526,0.1438,81.16,-96.46,-167.18
7951,4,0.6895,-0.6990,0.2244,93.53,-98.43,-161.74
7951,5,0.9434,-0.5637,0.0884,92.87,-103.22,-167.66
7961,0,0.7948,-0.1254,0.7383,99.33,175.46,46.78
7961,1,0.6887,-0.6995,0.1160,72.81,-96.35,-176.84
7961,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
7961,3,0.6855,-0.6501,0.1648,85.97,-100.47,-169.74
7961,4,0.6733,-0.7031,0.2371,98.21,-102.37,-163.76
7961,5,0.9226,-0.5684,0.0959,97.08,-107.05,-170.15
7972,0,0.7953,-0.1226,0.7286,103.62,179.18,49.58
7972,1,0.6658,-0.6887,0.1233,75.82,-99.56,-180.08
7972,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
7972,3,0.6550,-0.6382,0.1667,88.46,-103.02,-172.61
7972,4,0.6399,-0.6873,0.2151,100.64,-104.24,-166.90
7972,5,0.9004,-0.5530,0.0427,98.98,-108.18,-173.22
7983,0,0.7758,-0.0667,0.6969,104.18,182.24,50.22
7983,1,0.6580,-0.6594,0.0774,76.03,-97.83,-183.30
7983,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
7983,3,0.6489,-0.6123,0.1245,88.41,-100.11,-175.66
7983,4,0.6335,-0.6782,0.1597,100.63,-100.69,-169.94
7983,5,0.8948,-0.5391,-0.0176,98.70,-103.56,-176.15
7994,0,0.7571,-0.0078,0.6823,98.25,184.90,49.05
7994,1,0.6584,-0.6394,0.0413,74.40,-89.86,-185.42
7994,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
7994,3,0.6362,-0.6047,0.0950,86.84,-91.11,-177.83
7994,4,0.6226,-0.6577,0.1145,99.08,-91.21,-172.31
7994,5,0.8806,-0.5251,-0.0615,96.60,-93.40,-178.03
8003,0,0.7383,0.0466,0.6692,88.92,186.22,46.17
8003,1,0.6616,-0.6121,0.0186,71.60,-78.40,-187.21
8003,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
8003,3,0.6318,-0.5781,0.0835,83.86,-79.36,-180.63
8003,4,0.6274,-0.6335,0.1069,96.35,-79.25,-175.07
8003,5,0.8843,-0.4917,-0.0789,93.76,-81.21,-180.34
8014,0,0.7098,0.0572,0.6783,75.51,188.21,43.15
8014,1,0.6797,-0.5791,0.0208,68.76,-65.47,-189.85
8014,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
8014,3,0.6479,-0.5359,0.0867,81.48,-66.67,-183.62
8014,4,0.6521,-0.5798,0.1125,94.32,-66.27,-178.55
8014,5,0.8999,-0.4377,-0.0654,91.95,-68.69,-182.47
8025,0,0.6665,0.0573,0.6476,62.65,188.42,40.02
8025,1,0.8049,-0.5122,0.0613,65.18,-47.66,-185.02
8025,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
8025,3,0.7947,-0.4773,0.1780,76.70,-50.49,-178.64
8025,4,0.7661,-0.5383,0.2024,89.42,-51.97,-173.73
8025,5,1.0107,-0.3982,0.0015,86.76,-55.54,-177.56
8035,0,0.6146,0.0248,0.7809,50.14,183.33,36.75
8035,1,0.8049,-0.4963,0.1106,61.60,-44.23,-184.87
8035,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
8035,3,0.7839,-0.4465,0.1936,73.91,-48.40,-180.73
8035,4,0.7976,-0.4905,0.2534,86.89,-50.96,-176.50
8035,5,1.0942,-0.3674,0.1301,85.08,-58.08,-181.13
8045,0,0.5819,-0.0687,0.8464,55.07,186.48,34.11
8045,1,0.8057,-0.4495,0.1709,60.38,-55.15,-189.79
8045,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
8045,3,0.8306,-0.3799,0.2388,73.57,-59.39,-184.82
8045,4,0.8167,-0.4233,0.2979,86.89,-62.66,-180.18
8045,5,1.1067,-0.2949,0.1763,85.16,-68.92,-184.64
8056,0,0.5163,-0.1242,0.8840,67.99,190.17,34.02
8056,1,0.8496,-0.3901,0.1787,61.89,-68.55,-192.89
8056,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
8056,3,0.8816,-0.3132,0.2183,76.26,-73.88,-187.24
8056,4,0.8811,-0.3599,0.2937,89.57,-76.84,-181.91
8056,5,1.1504,-0.2305,0.1602,88.12,-81.91,-186.60
8067,0,0.4690,-0.1329,0.9349,79.50,192.43,37.13
8067,1,0.8782,-0.3379,0.1765,65.36,-85.28,-194.24
8067,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
8067,3,0.9324,-0.2744,0.1855,79.57,-90.26,-187.13
8067,4,0.8997,-0.3242,0.2559,92.95,-92.26,-181.21
8067,5,1.1208,-0.1975,0.0903,90.85,-95.59,-186.00
8077,0,0.4342,-0.0765,0.8880,92.45,191.61,39.67
8077,1,0.8992,-0.3245,0.1211,67.19,-90.05,-191.13
8077,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
8077,3,0.9485,-0.2812,0.1729,80.67,-94.24,-182.72
8077,4,0.8975,-0.3406,0.2158,93.07,-95.42,-176.72
8077,5,1.1125,-0.2112,0.0337,90.85,-98.58,-181.27
8087,0,0.4360,-0.0037,0.8560,94.38,187.63,40.01
8087,1,0.9148,-0.3188,0.0923,65.79,-88.73,-185.94
8087,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
8087,3,0.9495,-0.2786,0.1758,77.98,-92.24,-177.94
8087,4,0.9011,-0.3303,0.2129,89.76,-93.31,-171.86
8087,5,1.1118,-0.1912,0.0146,87.13,-96.37,-176.50
8098,0,0.4131,0.0278,0.8488,91.79,181.53,37.57
8098,1,0.9155,-0.2800,0.0886,61.69,-85.88,-180.76
8098,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
8098,3,0.9421,-0.2471,0.1733,73.37,-88.85,-173.28
8098,4,0.8921,-0.2959,0.1980,84.60,-89.92,-167.66
8098,5,1.1101,-0.1597,0.0034,82.44,-93.45,-172.29
8109,0,0.3439,0.0515,0.8603,89.29,177.21,33.32
8109,1,0.8926,-0.2583,0.0642,57.47,-83.45,-177.54
8109,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
8109,3,0.8904,-0.2271,0.1475,68.89,-86.52,-171.33
8109,4,0.8726,-0.2795,0.1763,80.27,-87.85,-166.70
8109,5,1.1201,-0.1343,-0.0161,78.34,-91.74,-171.73
8119,0,0.3450,0.0656,0.8796,87.29,175.80,29.89
8119,1,0.8813,-0.2354,0.0498,53.77,-82.05,-178.58
8119,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
8119,3,0.8625,-0.2083,0.1150,65.63,-84.92,-173.21
8119,4,0.8564,-0.2542,0.1499,77.63,-86.38,-168.98
8119,5,1.1143,-0.1172,-0.0176,75.65,-90.17,-174.17
8129,0,0.3254,0.0719,0.8836,85.84,177.27,26.51
8129,1,0.8699,-0.1963,0.0168,51.71,-79.27,-180.72
8129,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
8129,3,0.8550,-0.1548,0.0828,63.54,-81.83,-175.40
8129,4,0.8518,-0.2009,0.1123,75.60,-82.70,-171.19
8129,5,1.1089,-0.0566,-0.0696,73.92,-85.65,-176.08
8140,0,0.2758,0.0953,0.9041,81.03,178.92,24.52
8140,1,0.8669,-0.1697,-0.0083,49.69,-74.09,-182.27
8140,2,0.0000,0.0000,0.0000,0.00,0.00,0.00
8140,3,0.8567,-0.1292,0.0591,61.92,-75.95,-177.39
8140,4,0.8547,-0.1807,0.0974,74.43,-77.15,-173.45
8140,5,1.1116,-0.0383,-0.0627,72.37,-80.12,-177.71
8151,0,0.2571,0.0991,0.8743,75.83,180.04,22.87
